install_datetime,google_aid,device_manufacturer,appmetrica_device_id,os_name,os_version
2025-11-29 16:00:23,,Samsung,3502468293749282599,android,9
2025-11-29 16:20:58,,Motorola,8335948610444352486,android,11
2025-11-29 06:09:57,,Samsung,11290688061356397083,android,15
2025-11-29 22:59:22,,Vivo,5143436436731072882,android,14
2025-11-30 16:55:30,,Motorola,4714793375902139462,android,14
2025-11-03 13:01:31,088818dd-ddaa-49ee-8976-f013e110baa7,Redmi,7610298374731855790,android,11
2025-11-03 15:42:24,088818dd-ddaa-49ee-8976-f013e110baa7,Redmi,7610298374731855790,android,11
2025-11-04 07:50:30,088818dd-ddaa-49ee-8976-f013e110baa7,Redmi,7610298374731855790,android,11
2025-11-06 02:02:01,baf70ffe-da66-4833-a144-9285b7291e5d,Samsung,12194740080248410003,android,7.1.2
2025-11-10 04:32:56,,OnePlus,10472124222280489102,android,11
2025-11-15 05:48:04,,Samsung,291226823430056796,android,13
2025-11-17 18:50:39,,Samsung,13262732020678319273,android,14
2025-11-20 15:17:12,,Motorola,6026131204448700892,android,12
2025-11-20 03:47:24,,LG,14753533206307242025,android,9
2025-11-21 14:17:11,,Samsung,3909982719047904021,android,16
2025-11-25 21:29:27,,Honor,6228223788330957795,android,15
2025-11-25 12:06:51,,Samsung,16799153449460874010,android,12
2025-11-25 10:17:00,,Vivo,17956139820068072065,android,9
2025-11-26 16:53:49,,Samsung,8152621835347330104,android,7.1.1
2025-11-26 14:25:31,,Samsung,13114239418354070574,android,16
2025-11-26 17:25:53,,Redmi,14724234042620505364,android,13
2025-11-27 00:54:57,,Zte,4398046231468712051,android,12
2025-11-27 02:38:33,,Samsung,3404558770181737463,android,12
2025-11-28 13:08:34,,Samsung,4028628699464735724,android,16
2025-11-28 17:28:08,,Blackview,9871281335765427479,android,13
2025-11-28 20:04:59,,Xiaomi,13029912393986390769,android,14
2025-11-29 19:05:08,,Samsung,2212388373757410062,android,14
2025-11-29 14:07:22,,Samsung,6095287428540954750,android,16
2025-11-30 14:56:00,,Samsung,9181564075880691237,android,15
2025-11-30 10:28:51,,Zte,14684369519602743498,android,12
2025-11-11 02:35:09,,Lenovo,13121320003019782950,android,13
2025-11-15 06:53:36,,Samsung,571057578615764384,android,14
2025-11-17 01:55:32,,Motorola,15416553727088245740,android,13
2025-11-18 22:58:43,,Samsung,1315077866962588588,android,16
2025-11-18 08:17:36,48827e54-216b-4b7a-9d9f-1d5e6c5438b2,Lenovo,11339896366651960736,android,15
2025-11-22 20:48:37,,POCO,13729626326778603619,android,15
2025-11-24 21:19:03,,Samsung,3209366987733529054,android,14
2025-11-24 03:12:00,,Zte,4931908864818003813,android,13
2025-11-24 02:17:36,,Motorola,8935698799157766947,android,11
2025-11-25 21:44:38,,Samsung,11220915175246645640,android,9
2025-11-27 18:00:39,,Honor,10403300238233861507,android,15
2025-11-27 21:16:23,,Huawei,4088212363879334327,android,8.0.0
2025-11-28 13:36:14,,M_HORSE,100015685449535699,android,14
2025-11-28 18:52:16,,Alcatel,1971693992155177788,android,11
2025-11-28 17:58:42,,Samsung,7517449760534945213,android,12
2025-11-28 21:41:13,,Motorola,10246659920183977178,android,11
2025-11-28 12:46:20,,Samsung,11263427296908462555,android,13
2025-11-28 19:51:08,,Zte,11300006186969239742,android,11
2025-11-28 21:24:29,,Infinix,17937359977800928320,android,11
2025-11-28 21:57:46,,pad5Pro,17193312710356461873,android,8.1.0
2025-11-29 09:49:55,,Blackview,10360137613836239534,android,11
2025-11-29 13:50:13,,Samsung,14278612760683664056,android,14
2025-11-29 12:35:13,,Samsung,16131588537891606953,android,12
2025-11-30 15:32:19,,Samsung,9703735020417595849,android,14
2025-11-30 04:37:37,0ce82d82-6029-4362-8189-e56ddc6cd1b3,Redmi,12900715101871823063,android,11
2025-11-30 11:16:31,,Motorola,13736233542286795627,android,15
2025-11-01 16:22:37,088818dd-ddaa-49ee-8976-f013e110baa7,Redmi,10297823314034323632,android,11
2025-11-05 07:23:31,47358854-092f-4e70-a4cb-370e253674e7,Vivo,17736505526316274009,android,9
2025-11-06 11:49:30,,Oppo,160802731566865284,android,15
2025-11-14 15:30:59,,Oppo,14764078797261447467,android,15
2025-11-15 15:32:02,,Redmi,4884439045621504863,android,10
2025-11-15 13:37:22,,Samsung,17420730054916698591,android,15
2025-11-15 14:30:56,,Samsung,17822281635708813734,android,15
2025-11-16 05:34:01,,Redmi,1333674125063198676,android,14
2025-11-17 13:03:54,,Samsung,3085904404215870409,android,15
2025-11-18 11:24:57,,Samsung,3216555383045825737,android,14
2025-11-18 18:06:37,,Samsung,15139319527668838482,android,16
2025-11-19 03:20:45,,Cloud (TruConnect),11659611551527670367,android,12
2025-11-20 20:47:31,,Vivo,18149965500322805949,android,12
2025-11-22 05:44:37,,Redmi,7117635077812270339,android,12
2025-11-23 16:21:58,,Reeder,2268161611717395498,android,9
2025-11-23 13:51:13,,LG,13518263717334054366,android,7.1.2
2025-11-23 00:02:13,,Tecno,16771333183516809446,android,14
2025-11-24 20:52:57,,Huawei,2043713727968017140,android,10
2025-11-24 14:14:06,,Samsung,3974417740752123091,android,15
2025-11-24 07:27:38,,Honor,14892912682080846442,android,12
2025-11-24 19:24:35,,incar,17905432087476260884,android,10
2025-11-25 12:36:35,,Redmi,3583820143971025834,android,10
2025-11-25 04:18:11,,Vivo,7593954179073677460,android,15
2025-11-25 12:03:54,,Honor,10137651131112598034,android,15
2025-11-26 01:54:30,,Itel,2968669350265291346,android,13
2025-11-26 21:38:43,,Orbic,9686831910646867493,android,10
2025-11-26 04:14:01,,Samsung,17359674103968536490,android,11
2025-11-28 16:29:05,,Huawei,1169102846080795991,android,8.0.0
2025-11-28 22:36:38,,Redmi,1420952374060038615,android,13
2025-11-28 12:18:09,,Honor,3437931497759460273,android,15
2025-11-28 02:53:36,,Redmi,11899245828926475704,android,15
2025-11-28 16:30:25,,Vivo,12743173215762792173,android,15
2025-11-28 16:24:01,,Motorola,13944261629873126695,android,11
2025-11-28 20:59:54,,Samsung,15348335208711332642,android,12
2025-11-29 13:36:46,,Samsung,6095381938827336021,android,15
2025-11-29 15:30:55,,Motorola,11037863690226099420,android,12
2025-11-29 10:24:30,,Infinix,11734102444157213060,android,14
2025-11-29 06:08:11,,Amazon,14864623226008795780,android,11
2025-11-29 07:56:25,,Oppo,15675495082605682166,android,13
2025-11-29 10:18:42,,Motorola,18416484596061781212,android,13
2025-11-30 18:28:41,,Samsung,4421756823279679155,android,8.1.0
2025-11-30 23:20:00,95e8fc2c-0320-4ed1-927d-c35204849e71,Samsung,13237248011227690508,android,13
2025-11-15 06:42:54,ec916f2d-ae09-4b3b-81f0-9eda23de48e1,Zte,4978284030994596792,android,14
2025-11-17 13:10:17,,Honor,16008139605351199148,android,14
2025-11-19 19:27:28,,Samsung,9908180184853974623,android,13
2025-11-19 15:52:32,,Vivo,12684243012747286636,android,11
2025-11-21 19:39:39,,Redmi,6053093411361725439,android,15
2025-11-21 00:54:57,,FOXXD,17157070030118064269,android,14
2025-11-22 10:57:42,,Samsung,12308138660971404813,android,15
2025-11-23 21:55:48,,Tecno,1346239501654816285,android,13
2025-11-23 14:28:34,907f7882-cfed-4391-8615-6b78b4d1c9d4,Redmi,9225368913214204000,android,12
2025-11-23 13:06:00,f77bd4bf-49ea-4985-98ee-70a9d938e685,Oppo,9565067068472169161,android,12
2025-11-24 07:27:02,,Redmi,11121380187168837403,android,12
2025-11-24 14:22:51,,Redmi,11581365849938199599,android,12
2025-11-24 14:29:16,fe6c44fe-e22f-4eb2-9a78-339fced7556d,Vivo,13511083605802740787,android,14
2025-11-25 14:38:29,,Samsung,11950021498712623981,android,13
2025-11-25 07:44:22,,Nokia,15024597504523449879,android,11
2025-11-26 11:01:54,,Samsung,4599766209236226989,android,11
2025-11-27 04:48:24,,Samsung,5964071637294949002,android,14
2025-11-27 03:32:30,,Samsung,15441012350093607966,android,13
2025-11-28 09:40:50,,Oppo,3164714309909016467,android,15
2025-11-28 17:32:25,,HMD Global,11049546866685124797,android,15
2025-11-29 13:44:28,,Samsung,14184794894805595980,android,12
2025-11-29 10:11:19,,Samsung,4055653366802577714,android,15
2025-11-30 16:55:05,,TCL,62269714583194064,android,15
2025-11-30 15:50:40,,POCO,15499797204182070412,android,12
2025-11-30 02:40:25,,Redmi,15955710300684994958,android,13
2025-11-11 16:00:58,,Lenovo,9193372738669717954,android,11
2025-11-16 12:00:00,,Oppo,313499677983197423,android,10
2025-11-16 11:11:36,,Tecno,868366328819772758,android,11
2025-11-16 21:32:27,d171feab-89a7-4cc8-a090-f42f0214eee1,Samsung,7531254571279672769,android,14
2025-11-18 14:56:31,35a62e19-90b9-4406-b68b-9ffe3d19cc89,Samsung,943943829990736549,android,11
2025-11-18 22:18:45,,Samsung,12882098070869388677,android,15
2025-11-18 20:29:48,,Motorola,15192193770770331141,android,14
2025-11-19 21:36:36,,Samsung,15099783738114627457,android,13
2025-11-20 14:50:14,,Samsung,6250677876537857633,android,15
2025-11-22 20:13:24,,Redmi,17944603030017504958,android,14
2025-11-23 13:53:38,,Samsung,2058063290972213768,android,12
2025-11-23 23:19:32,,Samsung,12818223751287848547,android,15
2025-11-24 04:25:29,,Oppo,548241354627609417,android,13
2025-11-25 16:27:21,,Redmi,7808585418112399908,android,15
2025-11-27 12:28:09,,Samsung,10768917973822995635,android,11
2025-11-28 10:34:00,653d045b-1878-4bfe-9937-f4a9fd29d270,Realme,8912756363448134463,android,12
2025-11-28 12:33:21,,Realme,9050649974318123630,android,11
2025-11-30 15:04:55,,Vivo,6719551901293190205,android,11
2025-11-30 03:34:14,,Oppo,12087448790404076363,android,7.1.1
2025-11-14 14:23:48,,THINKSTART,1528798872041649701,android,13
2025-11-16 12:54:49,,Samsung,2288119565134623767,android,15
2025-11-21 01:34:25,,Infinix,11232080933197675520,android,12
2025-11-22 19:56:31,,Samsung,4441280118542717787,android,15
2025-11-23 23:40:10,f81a4cfb-6152-4e40-b353-403de55bca88,Motorola,5404755493334490914,android,9
2025-11-24 07:58:53,442a8c22-3f66-4ad1-87fd-d9517d6a1815,Samsung,4266135086070653208,android,10
2025-11-24 14:19:19,,Xiaomi,6086902517449642029,android,10
2025-11-25 15:00:26,,Samsung,7777187864481833269,android,14
2025-11-26 17:57:14,,Samsung,143419643281908623,android,8.1.0
2025-11-26 07:51:05,,Samsung,3024429491615077555,android,16
2025-11-27 09:24:57,,Samsung,15266511847258648133,android,12
2025-11-27 13:41:23,,Samsung,16263129026287059346,android,13
2025-11-27 17:30:57,3566a63a-5c83-45bd-9805-dbd0542c3770,Tecno,11389727360079222136,android,13
2025-11-28 17:18:53,fe8eb48f-b0f9-4c37-8601-b2c4a7d7d7ee,Samsung,902517356856468110,android,13
2025-11-29 04:08:22,,Honor,10573171981679764221,android,14
2025-11-30 08:29:09,,Redmi,2270859023080640586,android,14
2025-11-30 13:13:19,,Zte,12879580728760769112,android,14
2025-11-17 22:55:34,,Honor,11270743874131061594,android,15
2025-11-17 10:22:20,,Samsung,12784893872641781646,android,15
2025-11-17 20:15:41,,Samsung,17177897751337002728,android,15
2025-11-17 00:16:54,4032564a-05c4-48f5-bf7a-3c37d184d8bd,Samsung,18256559086389817718,android,15
2025-11-17 23:28:42,,Google,11632159383236371433,android,16
2025-11-18 08:34:05,,Samsung,1152234626276143760,android,12
2025-11-23 20:12:08,87420176-3cd5-48d1-9ddc-db5903e8e524,Infinix,3544378556046136228,android,14
2025-11-24 14:53:59,,Samsung,3820662700693873308,android,12
2025-11-24 01:39:06,,Motorola,7712729985346334397,android,11
2025-11-24 06:21:20,5b1fdb65-27d7-49c7-bc42-293da1721321,Vivo,11468315824463524063,android,15
2025-11-24 16:15:53,,Samsung,16051216474780003169,android,14
2025-11-25 16:51:35,,Samsung,2499254319852412785,android,14
2025-11-25 22:17:16,,FCNT,17835751074765550891,android,11
2025-11-26 05:47:05,,Oppo,1510765106857030234,android,10
2025-11-26 05:30:05,,Oppo,10000441153834530210,android,12
2025-11-26 19:24:46,,Samsung,12160267265089337688,android,15
2025-11-26 09:35:46,,Samsung,13476109597978491673,android,14
2025-11-26 09:45:14,,Samsung,10641030254317934581,android,12
2025-11-27 11:47:59,,Samsung,5987019859524255566,android,13
2025-11-27 18:00:47,8f03f4fc-2203-4ac0-83ce-2311ee6e32a7,Infinix,7760900176789767177,android,14
2025-11-27 22:44:54,,Redmi,14573558021494167004,android,15
2025-11-29 17:55:51,,Samsung,692167442567488554,android,14
2025-11-29 05:58:59,,Honor,1815601380395254549,android,14
2025-11-29 19:19:41,,Motorola,10374277013264293808,android,11
2025-11-29 16:59:19,1eda8803-2965-4cf1-853c-fd12ede9ba58,Samsung,1298871865141017067,android,14
2025-11-29 11:03:04,,Samsung,17055722642099048026,android,15
2025-11-30 09:37:51,,Samsung,1705609500367561958,android,13
2025-11-30 11:31:42,,Oppo,3815638405364316908,android,15
2025-11-30 03:50:59,,Oppo,4556347699145829540,android,15
2025-11-30 07:34:00,,Redmi,18091985172628814806,android,14
2025-11-04 04:52:25,c4d98b9e-e3f0-49b1-a2ca-9543a00d5305,Samsung,13655789243537844686,android,16
2025-11-15 18:02:02,,Samsung,10377184663495096921,android,10
2025-11-19 02:12:11,,Redmi,6631579068232462947,android,12
2025-11-19 12:45:48,,Redmi,15192159621670916640,android,13
2025-11-20 13:51:25,7a282186-a48f-46f1-a09f-700c257cd2ee,Motorola,4496729701351454423,android,14
2025-11-20 15:27:02,,Honor,8926405011065565991,android,12
2025-11-20 17:25:32,,Samsung,16445448767967281938,android,13
2025-11-20 15:02:42,,Samsung,16889556510874216587,android,13
2025-11-21 10:08:52,,Zte,13326717336616156782,android,15
2025-11-22 04:04:46,,Samsung,2022700294696845145,android,16
2025-11-22 01:38:29,,Oppo,16702670917901329683,android,13
2025-11-22 02:00:28,,Samsung,18175104502998382427,android,10
2025-11-23 14:47:10,,Samsung,12734941421017887814,android,16
2025-11-23 09:17:11,,Oppo,852879102350696496,android,15
2025-11-24 22:52:00,,Samsung,3590104451847826705,android,11
2025-11-25 16:17:30,,Redmi,8546931485642010505,android,15
2025-11-25 14:55:46,,Samsung,18132323645300522139,android,13
2025-11-25 19:55:49,,Samsung,10279458620488390750,android,14
2025-11-26 17:06:58,,Samsung,9015323154747121902,android,13
2025-11-27 13:18:48,,Redmi,14956000657211537228,android,15
2025-11-28 11:46:39,,Samsung,15553192137479271777,android,11
2025-11-28 08:02:21,,Oppo,15911205588233886766,android,10
2025-11-28 13:38:09,,Samsung,6893786632587509987,android,13
2025-11-29 03:06:57,2dcb2dd3-79c9-4211-a9c9-bc55a0543ed5,LG,1453160592552624751,android,10
2025-11-29 20:20:27,,Samsung,3040734982326209869,android,16
2025-11-29 21:36:09,d82d442c-0d6d-4973-88c1-2727856d5e53,Vivo,15691492137137792854,android,10
2025-11-29 20:04:58,,Samsung,16279636268143104167,android,12
2025-11-29 18:01:26,,POCO,16303746796550912191,android,15
2025-11-30 13:56:22,,Samsung,5060991219811796577,android,16
2025-11-30 11:46:25,,Samsung,8611067357106083001,android,14
2025-11-30 00:18:11,a7b0704c-9fac-4a7b-869f-eaf50012f449,Blu,9702365162606680436,android,11
2025-11-30 17:23:12,,Honor,14823416423947434104,android,14
2025-11-30 13:35:01,,Samsung,17386531586732712400,android,14
2025-11-14 17:52:58,,Realme,16652626569844754575,android,15
2025-11-15 19:01:08,,Samsung,6547650911081670324,android,13
2025-11-16 12:46:56,,Samsung,14273719412557466564,android,11
2025-11-17 01:43:26,,Vivo,7776658119642308768,android,15
2025-11-17 20:56:31,,Samsung,15458280723665492273,android,10
2025-11-17 12:39:25,,Oppo,15833391171930704113,android,13
2025-11-18 12:12:36,,Samsung,50123909196265070,android,14
2025-11-19 10:58:32,,POCO,11152219055259603122,android,15
2025-11-20 10:36:23,,Samsung,14559035460391746522,android,14
2025-11-20 20:50:54,,Samsung,16080017552205910271,android,8.1.0
2025-11-21 00:41:12,,Samsung,10438203236528529520,android,8.1.0
2025-11-21 21:48:39,,Motorola,18212060184928367510,android,14
2025-11-21 05:15:33,,Samsung,3549601459679876663,android,12
2025-11-23 20:41:43,,Samsung,5253081124498116899,android,11
2025-11-23 21:08:26,e59cf4d6-738b-4d38-8a1d-c342e51a31ad,Redmi,17375167583039683625,android,13
2025-11-24 14:56:09,,Itel,14620824341619607100,android,14
2025-11-24 14:28:01,4923c2c6-6c5a-4dff-9dbe-0160cfe65ccd,Samsung,15165209004912829842,android,14
2025-11-25 13:03:23,,Samsung,16476677432232592183,android,14
2025-11-26 19:48:10,,Redmi,7098675210513568317,android,14
2025-11-26 08:35:32,,Oppo,9363817619294624999,android,13
2025-11-27 13:09:47,,Oppo,3115363478963334659,android,8.1.0
2025-11-27 20:42:17,,Samsung,10045321971328781397,android,14
2025-11-27 13:21:18,,POCO,1631622011502382130,android,12
2025-11-28 15:16:56,,Redmi,2661954392825262672,android,15
2025-11-28 16:49:20,,Samsung,2936559563638887515,android,12
2025-11-28 13:08:16,,Honor,3928421173548315593,android,15
2025-11-28 17:30:57,,Samsung,7444801368971383436,android,14
2025-11-28 17:56:03,,Oppo,11419977093629852354,android,11
2025-11-29 23:07:01,,Zte,1092675842920420880,android,14
2025-11-29 20:24:00,,Tecno,12216707901313209066,android,12
2025-11-29 11:31:47,,Sony,15219874092158893270,android,13
2025-11-29 18:21:24,,Samsung,18320004845472563710,android,16
2025-11-30 18:45:44,,Motorola,801108498786296802,android,11
2025-11-30 02:38:22,245ff3e2-07c9-4216-9956-f236a5fc1410,Samsung,1485095876993146482,android,13
2025-11-30 14:52:42,,Honor,3493869270359244965,android,14
2025-11-30 14:24:30,,Honor,4160192894718956990,android,15
2025-11-30 05:15:43,,Redmi,11922735825404922504,android,14
2025-11-30 15:14:59,,Redmi,17368076489170584163,android,14
2025-11-30 21:00:14,,Oppo,17147924051011721770,android,11
2025-11-14 23:48:36,,Samsung,9021208771750703959,android,12
2025-11-14 22:14:29,7b48894e-e986-4caa-a8e4-d414ef28a19b,Oppo,13727478513047940186,android,7.1.1
2025-11-15 00:00:28,,General Mobile,516583218320546992,android,14
2025-11-16 02:05:32,,Samsung,9021208771750703959,android,12
2025-11-17 12:28:30,,Huawei,1705639864843104979,android,8.0.0
2025-11-18 12:34:37,adff8725-47f2-49a8-9d8b-df4a3fffec58,Infinix,12554472451879171517,android,10
2025-11-18 23:57:05,,Samsung,9021208771750703959,android,12
2025-11-19 05:19:05,,Tecno,14326597729174212954,android,14
2025-11-22 13:47:28,,Samsung,7526402589482940213,android,16
2025-11-22 06:39:37,,OnePlus,4028600760453855304,android,11
2025-11-23 03:27:02,72a240d2-157d-460e-bbf2-88ea29b61fad,LG,511044185332545206,android,9
2025-11-24 15:01:49,,Samsung,9789156216140167813,android,13
2025-11-25 21:15:54,,Motorola,6848481307655152409,android,11
2025-11-25 10:12:11,5bb1c937-3594-442b-bccb-ce9e227e8808,Samsung,7061055486482443531,android,7.0
2025-11-25 15:54:37,,Samsung,13693198423414442125,android,11
2025-11-25 09:08:51,,Samsung,16608962647403793976,android,16
2025-11-26 15:10:34,,Samsung,4693514195435986894,android,15
2025-11-26 12:58:43,,Vivo,5261097883798910108,android,12
2025-11-26 23:07:28,,Samsung,13832486861289986247,android,14
2025-11-27 00:30:04,,Huawei,6039436170687799362,android,9
2025-11-28 17:50:20,,Samsung,2616776745163806445,android,12
2025-11-29 21:22:39,,LNMBBS,13264527816718286643,android,10
2025-11-29 20:46:28,,Samsung,12874466277535123418,android,14
2025-11-30 13:44:19,,Oppo,323827782373520138,android,14
2025-11-16 07:20:17,,Samsung,6940625252139219998,android,14
2025-11-18 11:59:44,,Tecno,2405557825256434500,android,14
2025-11-18 12:32:37,,Redmi,4133741383170850854,android,15
2025-11-18 09:36:39,4ff3a6a5-0da3-4693-b6be-2df7777b0708,Motorola,12424381232210015748,android,13
2025-11-19 19:09:17,,Samsung,10458025004750002489,android,15
2025-11-22 19:36:46,,Redmi,2641761296923598456,android,14
2025-11-22 22:10:24,,Honor,12959453489877594394,android,13
2025-11-24 02:40:19,,Huawei,4947774354422965166,android,10
2025-11-25 12:56:11,,Zte,6333047516881465763,android,14
2025-11-26 05:23:16,,Vivo,3331470399155973321,android,15
2025-11-26 12:08:55,,Realme,3615611672138175855,android,13
2025-11-26 12:33:44,,Redmi,17215996972836462957,android,10
2025-11-27 19:50:49,,Motorola,12913738667022957677,android,12
2025-11-28 17:52:46,,Samsung,1055787040894650260,android,7.0
2025-11-28 16:02:17,,Oppo,17611813635683671214,android,12
2025-11-29 13:00:19,,Samsung,4133145252943677190,android,15
2025-11-30 17:37:20,,Redmi,1193964609924799532,android,12
2025-11-30 04:28:31,,Redmi,3086913626120771087,android,15
2025-11-30 07:58:11,,Samsung,8659225587456480188,android,15
2025-11-30 18:43:55,,Redmi,13723430696626822847,android,15
2025-11-07 18:39:09,,Redmi,8820409201418769624,android,10
2025-11-12 13:29:15,,Samsung,3812703526958902315,android,16
2025-11-14 03:15:29,,Samsung,14445080231823289212,android,15
2025-11-15 16:39:55,,Samsung,9008994186129769396,android,9
2025-11-16 20:04:05,,OnePlus,10418453012845085986,android,14
2025-11-17 05:54:58,,Infinix,6156483236005031480,android,15
2025-11-17 18:58:56,,Huawei,7574869761782800878,android,10
2025-11-17 13:17:53,,Samsung,9992702030498309431,android,11
2025-11-17 12:03:01,,Vivo,12052467072961217505,android,15
2025-11-17 23:40:08,,Motorola,7452585846525444077,android,12
2025-11-18 05:39:25,4d75aee6-f94b-4537-a596-135665299bd2,Vivo,12062868336956336297,android,8.1.0
2025-11-21 14:09:55,,Samsung,18063844691496855022,android,11
2025-11-21 11:06:51,,Samsung,4725656072618421112,android,15
2025-11-25 10:14:08,,Motorola,13697059497312291430,android,10
2025-11-27 12:22:35,,Vivo,11755938744864303932,android,8.1.0
2025-11-28 02:29:41,,Zte,358388707589810767,android,11
2025-11-28 17:43:32,,Samsung,7419414503056086795,android,14
2025-11-28 02:15:28,,Samsung,13194911677944306849,android,12
2025-11-29 16:56:36,80ca52d4-b436-4fb5-b58c-1229699fc9c2,Oppo,3278563553246322052,android,12
2025-11-29 19:01:28,,Redmi,11578364117203175508,android,15
2025-11-29 15:59:20,,LG,17855851357873983150,android,10
2025-11-29 05:21:26,3cac943a-bdef-4bd1-a291-4011f38773d4,M-KOPA,10225653063797488990,android,14
2025-11-29 15:42:25,,Motorola,7435059229414309113,android,14
2025-11-30 06:00:13,,Samsung,10900580589229141590,android,16
2025-11-30 05:11:28,,Tecno,12894997418011552757,android,13
2025-11-15 23:10:57,,Redmi,1207599692134956607,android,10
2025-11-16 19:11:54,,Samsung,8278138291669119456,android,11
2025-11-17 22:41:53,da490037-9d1e-4b7f-819b-d6b54857004b,Motorola,17775242385351357782,android,13
2025-11-21 08:47:15,,OnePlus,2193852064937120906,android,11
2025-11-22 09:19:51,,Vivo,4757532689780750624,android,15
2025-11-22 18:15:06,,onn.,12044468676801361871,android,11
2025-11-23 22:36:03,,Redmi,2889155795626849057,android,15
2025-11-23 00:00:38,,incar,12980366490775257940,android,12
2025-11-24 16:43:44,,Oppo,1207205709082672579,android,14
2025-11-24 18:17:35,,Motorola,15825461730673662850,android,15
2025-11-25 15:30:13,,Vivo,13329667259063449314,android,15
2025-11-25 19:17:29,590b7433-9239-4fcd-8f27-62dafd8b9ced,Huawei,6080111555586158660,android,8.1.0
2025-11-26 20:15:06,dc63e7aa-a7a7-483a-b219-edc577e23be6,Motorola,1269333264091035632,android,13
2025-11-26 02:39:38,,Redmi,12225230149463261527,android,15
2025-11-26 10:58:29,0ef265b4-77a6-46b1-a7fc-5c381f650806,Vivo,17718775682662426923,android,12
2025-11-28 14:19:01,,Samsung,2107265795709182723,android,13
2025-11-28 20:27:07,,Samsung,16065035624768071765,android,14
2025-11-28 21:01:19,e4542323-7439-40d4-8cf3-2eabcd45cf13,Motorola,15972867092950393686,android,15
2025-11-29 10:03:41,,LG,1077450728902898623,android,10
2025-11-29 13:52:04,7e74b228-b547-4763-8f6c-69181fff31ba,Samsung,4620270414111491274,android,14
2025-11-29 22:17:26,,Samsung,7239796603935135832,android,11
2025-11-30 20:14:50,,Samsung,2890956392661540701,android,13
2025-11-30 11:20:25,,POCO,3298031584138508540,android,15
2025-11-30 23:22:31,,Samsung,7598599528268131309,android,8.1.0
2025-11-30 23:18:27,,Samsung,9216753534459243918,android,14
2025-11-30 16:26:26,,Samsung,15289765808147647045,android,9
2025-11-30 03:14:40,bdde6929-08d0-470d-90d9-2ed3550b920b,Vivo,15994219313182899836,android,14
2025-11-15 17:28:55,,Samsung,2461794325511336011,android,15
2025-11-18 10:59:11,,Samsung,13012414160709674430,android,12
2025-11-18 15:49:35,2d3db8ec-dba8-41cb-84cb-38b688e23949,Samsung,16290092895999564674,android,11
2025-11-19 12:52:02,,Samsung,16713440277882728177,android,15
2025-11-20 18:20:33,,Samsung,17956471333360748321,android,14
2025-11-22 12:49:15,,Honor,6809096156905272451,android,12
2025-11-23 15:30:26,,Zte,15613494492570834852,android,15
2025-11-24 15:26:37,,POCO,7836996275612226059,android,14
2025-11-26 14:51:43,,Redmi,8197662463566209821,android,14
2025-11-26 21:47:32,,Kyocera,8521859778886568139,android,13
2025-11-27 11:50:32,36146638-490a-4f0c-871c-2698811a1b46,Oppo,8348621740858001941,android,14
2025-11-28 06:07:46,2ca4df72-2372-4c38-b207-41151a6c7f7e,Samsung,1723788638106641889,android,14
2025-11-28 20:27:05,,Realme,11395850164850579229,android,11
2025-11-28 05:30:46,,Redmi,11940610627399098313,android,14
2025-11-29 10:58:53,,Samsung,5023136054495863893,android,15
2025-11-29 21:06:35,,Oppo,10443946847560686695,android,12
2025-11-29 15:11:53,,Honor,12003351207177723450,android,14
2025-11-29 03:39:22,f996f78e-3632-47f7-a730-4bbbff893f4d,Blu,15149451375143252341,android,9
2025-11-29 15:32:50,,Redmi,15417570048371193107,android,15
2025-11-30 09:14:53,,Samsung,1745899273664951448,android,14
2025-11-30 07:30:47,,Samsung,3440769701500393469,android,15
2025-11-30 17:19:59,df08cd45-35f9-458c-aff0-23c87d40c74f,Tecno,10335501604556491232,android,14
2025-11-30 22:41:28,,newsan,13825606608059438214,android,13
2025-11-11 21:15:52,,Samsung,1289881609798984238,android,15
2025-11-14 19:48:10,,Lenovo,13623632087650191820,android,15
2025-11-15 17:52:34,,Redmi,9221074680821425587,android,14
2025-11-18 09:39:30,,Samsung,9938332994882639123,android,12
2025-11-18 03:43:40,,TCL,18445863890572449272,android,15
2025-11-20 18:36:56,,Realme,217030573764815706,android,14
2025-11-23 12:54:30,,Infinix,9025155980446896780,android,13
2025-11-24 10:12:07,,Redmi,12103984951651090798,android,13
2025-11-24 16:32:43,,Samsung,12502015544375093904,android,12
2025-11-26 14:23:19,,Honor,505355678103608253,android,15
2025-11-27 16:51:14,,Samsung,6490696045581762421,android,10
2025-11-28 06:16:20,,Honor,1088943056026485290,android,14
2025-11-30 00:04:03,,Samsung,4034838916682144670,android,16
2025-11-30 07:39:00,,Redmi,5993570054057800069,android,12
2025-11-30 22:05:14,,Ulefone,6529231807555784364,android,13
2025-11-30 10:52:46,,Redmi,15883820752873417406,android,13
2025-11-06 15:31:23,,Samsung,1894187826514497205,android,12
2025-11-11 19:55:01,0835e6ad-3517-45a3-bc15-2f63584bf81a,Realme,1472315745683412709,android,11
2025-11-15 16:36:41,,Samsung,8449099293574702034,android,14
2025-11-16 08:48:04,,Lenovo,2783299221043766000,android,12
2025-11-16 12:45:54,27bba445-ff9a-48f7-95e0-d178d5b3f5cb,Oppo,3339580849142068562,android,9
2025-11-16 11:15:41,,Samsung,5948447133237999639,android,16
2025-11-16 00:57:47,,Realme,14880983904309956101,android,15
